"","IEE_est","IEEw_est","FE_est","FEw_est","EME_est","EMEw_est","NEME_est","NEMEw_est"
"427",0.510514570027845,0.360972597581866,0.494913302041744,0.375015451878147,0.488422521527246,0.330497597510192,0.488422495692428,0.219314038591302
"428",0.43785023039039,0.231381616110968,0.463025026647436,0.270941674751551,0.445866718146876,0.19270635213328,0.36721248349059,0.102518257007172
"429",0.428987416379377,0.338944551187867,0.543564907659595,0.356416565553744,0.516972409662782,0.345232624914114,0.516972525473672,0.24974411463955
"430",0.53554465734263,0.400607305712502,0.550532242144959,0.480640814428005,0.538968639065344,0.378612086741692,0.538968657910674,0.386351828992005
"431",0.542897442992843,0.410168589524989,0.435977828185554,0.376771655531224,0.441835871383497,0.333883990613887,0.44183583037168,0.378030127069147
"432",0.474103967393299,0.399365326949898,0.509329437338607,0.453812843786423,0.492386625326671,0.385909539823909,0.481359511776409,0.374355732750231
"433",0.54091975310142,0.333171230496236,0.567511643076842,0.393744221238996,0.549101266913651,0.33608997136553,0.549101266910102,0.157270480826479
"434",0.490225761423431,0.293870913175113,0.464000445506598,0.265091433130179,0.45797194238751,0.265774439434743,0.443747156878093,0.20942754607554
"435",0.426475580063822,0.223729244141877,0.411857055896092,0.152956384446218,0.406638004813817,0.179746395868115,0.402516813616139,0.156478578036142
"436",0.499325375410619,0.203288091804293,0.471823974199752,0.264665285776172,0.453285763886312,0.19584278873402,0.307693500628549,0.0984181166875449
"437",0.458933408856928,0.384093119105408,0.489288935325492,0.426240968260357,0.467704686905272,0.372966286802889,0.46454066080913,0.212351286520392
"438",0.435252147052675,0.303980556658676,0.407516627188785,0.255571154613495,0.408704742287043,0.25231837201886,0.408704741301375,0.194742628481593
"439",0.351884504950195,0.325107452432988,0.44096433691726,0.431604480121977,0.408037062792599,0.332811837409243,0.408037062279775,0.373778469578302
"440",0.435950459570011,0.322200275662516,0.461991826326237,0.29580132246426,0.440733981994624,0.312456780089292,0.427835180957608,0.304336207183569
"441",0.44089957457681,0.342968058839034,0.51215043819926,0.545377694813079,0.497223852042671,0.432746385603625,0.497223812584699,0.267698198629907
"442",0.609346404716284,0.408079311352702,0.489513906080957,0.402982624595633,0.491001299337743,0.34193172500754,0.491001331327793,0.14781876779925
"443",0.430368874549972,0.347267485285205,0.454060168963945,0.305922880755995,0.44075267845395,0.313582105906295,0.440752724326466,0.349372363312537
"444",0.489624286472151,0.221515954312893,0.444810525682902,0.250538284365763,0.434298703930856,0.173861281213076,0.384644765010919,0.084470487628067
"445",0.473594390643691,0.290277891990529,0.42211539392433,0.122368609125446,0.426987849132619,0.195232570311872,0.426987841564394,0.165268359682563
"446",0.523934884554897,0.36229456831711,0.541179759292513,0.460717466416763,0.526300131018301,0.346853151587357,0.524107653299206,0.348709334429891
"447",0.482882872290997,0.326499454665679,0.51549538440438,0.439163561041554,0.501965212100983,0.322982401931049,0.455718973527098,0.30346735409718
"448",0.469815576829779,0.296904905647504,0.385656338556032,0.294312401702428,0.382288019974809,0.290203842512049,0.38228801929145,0.276132629263414
"449",0.505400473511379,0.431242333195634,0.464541488958888,0.376477921070717,0.468049217664589,0.398918989383606,0.468049227509246,0.532913201477865
"450",0.391860450758377,0.260283113052229,0.443988465506733,0.273371390863023,0.419684058522421,0.254482111055797,0.371208418547129,0.0976650611150948
"451",0.468365320309636,0.478329412588785,0.509091108238091,0.488650828505927,0.499205872868663,0.464711710978718,0.499206513653205,0.460563545615347
"452",0.46233963488452,0.476819316865583,0.472330585785061,0.446836935150712,0.463851610497312,0.472955525975177,0.463852380506433,0.479482421695822
"453",0.498105974164146,0.385236508771905,0.49155081041017,0.430450364102259,0.486925467759323,0.393658019353813,0.472620475208856,0.365415547885488
"454",0.572056793103762,0.26126121022776,0.422976509992941,0.233930631900634,0.419311109427291,0.210046208530437,0.378527006315533,0.175819800589184
"455",0.52950355279514,0.384576664823813,0.453557698745904,0.33852501226062,0.461511646380254,0.316068633962264,0.460286663509777,0.272693450217883
"456",0.484116506365451,0.483806366729578,0.601041969974664,0.600530741583059,0.506434523001029,0.535111596391758,0.499317885135339,0.495158011761132
"457",0.403758545648671,0.29335026665245,0.450792143940052,0.318264487314789,0.429788728690206,0.281596822117378,0.429788747860331,0.293784817379429
"458",0.527784304272286,0.360316008353415,0.543170406992482,0.489642037515417,0.514570742148449,0.436839535541593,0.514570756990557,0.241414245711367
"459",0.532299390329668,0.404579239242693,0.476801225501044,0.333443086219537,0.487041940056489,0.332575610681692,0.48704225385732,0.371523551878446
"460",0.375201847886683,0.330623409980008,0.461381487840536,0.235179347895683,0.455421499491515,0.282912062827961,0.455421463836334,0.299344570023879
"461",0.436469184266968,0.296573139662263,0.480135750858865,0.361590900128489,0.444619556022972,0.288489357597527,0.422211202274044,0.283226377878471
"462",0.537998368676763,0.36290035193633,0.514414470113977,0.372198629778067,0.508185182519545,0.333609837987373,0.508185182532553,0.282868695091989
"463",0.476292856711547,0.472433363608151,0.485193923428518,0.443983015549104,0.488475837589088,0.424542631751072,0.488389028898568,0.44662914372731
"464",0.433634015557023,0.300678346562195,0.437623928091161,0.432164402951816,0.423812834029852,0.337297159451955,0.423812834105397,0.308648669276059
"465",0.54000601622135,0.364848128272744,0.555082124638042,0.50725782558476,0.540375740288081,0.416115785719784,0.540375764239941,0.285886827896772
"466",0.467196440350343,0.191999759183019,0.519591662508723,0.204658273564433,0.493462339341755,0.158318165620328,0.318730423484069,0.0468198661294538
"467",0.533589322496852,0.32013091418074,0.459473951386092,0.216007318288415,0.471505437822654,0.216628406375714,0.470740870126593,0.150769352885815
"468",0.411166181348446,0.281389373192115,0.54402435736322,0.464584286004117,0.507558894334486,0.353335772871034,0.320270336032954,0.30408223067854
"469",0.441600599127292,0.368513194877505,0.440017328415508,0.413858104572787,0.432064590035595,0.370184316012068,0.432064590018495,0.282381716509213
"470",0.504551147276268,0.371813331228615,0.457427836312584,0.454308003686408,0.452839365589449,0.369486159611411,0.452839363772611,0.247244966044709
